Customer_ID,Days_Since_Last_Login,Avg_Time_Spent,Avg_Transaction_Value,avg_frequency_login_days,medium_of_operation,internet_option
fffe43004900440035003700340034003600,5,255.4,4799.56,26,Desktop,Wi-Fi
fffe43004900440035003000380030003900,14,49.69,13120.42,14,Desktop,Fiber_Optic
fffe430049004400320039003000,12,297.05,38919.43,11,Desktop,Wi-Fi
fffe43004900440033003400360039003600,11,177.4,15939.13,21,Smartphone,Wi-Fi
fffe43004900440035003100300030003400,15,1039.766761,40688.91,Error,Smartphone,Mobile_Data
fffe43004900440032003400390034003700,10,205.6,31093.87,7,Both,Fiber_Optic
fffe43004900440034003000370039003600,9,694.25,19940.53,6,Smartphone,Wi-Fi
fffe4300490044003200370033003700,15,89.03,41297.65,17,Smartphone,Wi-Fi
fffe43004900440036003000370036003100,13,258.57,7590.97,7,Smartphone,Wi-Fi
fffe43004900440033003100330035003500,7,-523.7739426,24919.98,24,Smartphone,Wi-Fi
fffe43004900440036003100320035003000,13,33.26,37445.49,29,Desktop,Wi-Fi
fffe4300490044003600340031003200,7,118.25,28323.43,Error,Smartphone,Wi-Fi
fffe43004900440035003700360038003300,9,42.7,12150.29,28,Desktop,Wi-Fi
fffe43004900440035003000370032003800,22,86.84,76270.74,Error,?,Mobile_Data
fffe43004900440031003600320032003700,3,32.12,64099.37,18,Desktop,Fiber_Optic
fffe43004900440033003800360031003200,20,333.06,26123.42,26,Desktop,Mobile_Data
fffe43004900440032003900390033003600,2,221.68,16135.61,28,Smartphone,Fiber_Optic
fffe4300490044003400370033003500,12,599.75,48464.21,Error,?,Wi-Fi
fffe43004900440034003800380033003800,16,76.14,25088.3,-14.51675815,Desktop,Fiber_Optic
fffe4300490044003100340034003100,2,274.77,19610.11,10,Both,Fiber_Optic
fffe43004900440035003000310038003500,5,353.2,14512.61,29,Smartphone,Fiber_Optic
fffe4300490044003300370038003600,12,30.38,35974.85,6,Desktop,Mobile_Data
fffe43004900440031003300340032003300,12,122.96,26284.27,16,Desktop,Wi-Fi
fffe43004900440033003600360030003600,14,254.02,38784.54,19,Smartphone,Wi-Fi
fffe43004900440033003900390037003200,22,170.23,1833.86,7,Smartphone,Fiber_Optic
fffe43004900440034003900310036003300,11,352.42,40644.79,26,Desktop,Fiber_Optic
fffe43004900440036003100320031003400,18,76.19,7135.01,26,Smartphone,Fiber_Optic
fffe43004900440035003600390030003100,16,80.44,21122.35,Error,Desktop,Fiber_Optic
fffe43004900440035003900390033003800,4,296.19,24595.42,28,Smartphone,Wi-Fi
fffe43004900440032003400340039003700,9,130.0739396,91803.33,18,?,Mobile_Data
fffe43004900440032003400370038003800,4,680.34,20298.79,21,Both,Fiber_Optic
fffe43004900440034003800320036003100,11,207.02,6251.36,6,?,Mobile_Data
fffe43004900440032003700300035003100,8,71,38162.19,12,Smartphone,Mobile_Data
fffe43004900440032003900340031003400,1,67.9,16833.83,Error,Desktop,Mobile_Data
fffe43004900440032003000390037003100,12,43.1,49443.48,13,Smartphone,Mobile_Data
fffe4300490044003500370034003200,3,851.15,23810.31,20,Desktop,Mobile_Data
fffe43004900440035003900320033003600,12,34.24,29991.59,Error,Desktop,Mobile_Data
fffe43004900440034003700380036003400,18,197.09,20770.65,26,Smartphone,Wi-Fi
fffe4300490044003200330037003200,17,31.32,25992.1,6,Desktop,Fiber_Optic
fffe43004900440033003500300030003800,22,32.98,42720.86,29,Smartphone,Wi-Fi
fffe43004900440034003900310031003000,19,142,46430.5,24,Desktop,Fiber_Optic
fffe43004900440035003500350039003300,17,33.65,18536.72,27,Smartphone,Wi-Fi
fffe43004900440034003800360035003300,9,46.21,9124.06,15,Smartphone,Mobile_Data
fffe43004900440034003700320037003500,6,273.13,41666.39,35.85359956,Smartphone,Wi-Fi
fffe43004900440035003600340034003600,8,117.89,31104.7,5,Desktop,Fiber_Optic
fffe43004900440033003100300039003500,12,36.53,41235.2,Error,Smartphone,Mobile_Data
fffe43004900440035003900350034003100,-999,514.22,23094.54,15,Smartphone,Wi-Fi
fffe43004900440031003500330036003500,-999,172.27,37129.62,14,?,Wi-Fi
fffe43004900440035003400380031003300,7,125.97,41097.51,9,Desktop,Mobile_Data
fffe43004900440034003700330032003000,19,62.44,18954.44,18,Desktop,Mobile_Data
fffe4300490044003800370030003500,10,449.35,48121.83,10,Both,Wi-Fi
fffe43004900440034003700300036003300,15,34.96,26948.25,16,?,Wi-Fi
fffe43004900440031003400320039003600,8,97.46590714,17406.26,14,Both,Fiber_Optic
fffe43004900440031003500390031003000,12,99.2,9807.86,17,Desktop,Wi-Fi
fffe43004900440033003000320036003200,13,258,1827.09,32.24719458,?,Mobile_Data
fffe43004900440032003800310038003300,12,120.49,34522.24,30.82641503,Smartphone,Wi-Fi
fffe43004900440033003600320038003800,16,160.73,43299.21,10,Desktop,Wi-Fi
fffe430049004400350031003700,5,1040.074337,4641.55,8,Desktop,Mobile_Data
fffe4300490044003800380038003700,17,171.05,41312.31,1.528771218,Smartphone,Mobile_Data
fffe43004900440032003700300036003100,5,245.65,38545.53,21,?,Mobile_Data
fffe43004900440031003400370033003300,13,154.05,5415.97,14,Smartphone,Wi-Fi
fffe43004900440031003700390030003800,16,421.41,19775.6,5,Desktop,Fiber_Optic
fffe43004900440032003500350039003900,22,269.57,45301.21,9,Smartphone,Mobile_Data
fffe430049004400330032003700,23,245.88,32675.7,9,Smartphone,Mobile_Data
fffe43004900440035003200300030003000,23,224.78,14460.15,17,Both,Mobile_Data
fffe4300490044003100380031003300,19,1077.54907,14046.42,Error,Desktop,Fiber_Optic
fffe43004900440031003800330031003000,7,65.75,4617.87,15,Smartphone,Fiber_Optic
fffe4300490044003500380032003200,10,-665.857365,43343.3,22,?,Wi-Fi
fffe43004900440033003800370034003000,12,104.84,21491.25,44.27252027,Desktop,Wi-Fi
fffe43004900440032003300350036003500,12,107.62,25155.73,22,Desktop,Wi-Fi
fffe43004900440033003900380039003500,15,46.32,23858.86,27,Smartphone,Mobile_Data
fffe43004900440035003300310033003900,5,250.27,45998.72,17,?,Wi-Fi
fffe43004900440033003600370036003000,13,-464.2123375,23004.01,Error,Smartphone,Mobile_Data
fffe43004900440032003500370036003400,16,205.36,20448.22,24,Smartphone,Fiber_Optic
fffe43004900440032003400340036003200,21,258.47,47241,7,?,Fiber_Optic
fffe43004900440032003800390039003000,13,1127.937908,1501.18,17,Desktop,Mobile_Data
fffe43004900440034003600360037003000,-999,808.65,7207.71,13,Desktop,Wi-Fi
fffe43004900440034003800350036003800,12,32.97,28414.59,21,Smartphone,Wi-Fi
fffe43004900440033003000330038003800,14,128.39,48424.57,12,Smartphone,Wi-Fi
fffe43004900440036003200380030003800,-999,210.93,840.34,7,?,Wi-Fi
fffe43004900440032003500320038003000,10,-944.2366696,32432.72,9,Desktop,Mobile_Data
fffe43004900440032003900300035003500,20,34.03,47033.73,18,Smartphone,Mobile_Data
fffe4300490044003700360038003100,3,73.3,35051.36,29,Desktop,Fiber_Optic
fffe43004900440031003300350033003600,15,567.01,4373.15,24,Both,Fiber_Optic
fffe43004900440034003200370035003800,13,87.15,44374.24,27,?,Mobile_Data
fffe43004900440034003300320037003600,4,355.06,48336.71,25,Smartphone,Wi-Fi
fffe43004900440033003800350039003500,12,45.79,36815.51,19,Smartphone,Fiber_Optic
fffe43004900440031003900380030003000,16,943.53,41346.13,18,Desktop,Fiber_Optic
fffe43004900440033003600380039003700,13,199.94,9277.78,28,Desktop,Fiber_Optic
fffe43004900440035003400350032003500,17,168.36,37193.56,10,Desktop,Wi-Fi
fffe4300490044003200390030003900,10,67.29,2280.03,27,Smartphone,Mobile_Data
fffe43004900440032003200380032003400,14,75.4,27282.28,15,?,Fiber_Optic
fffe43004900440032003200350032003400,3,135.78,16760.87,20,Desktop,Fiber_Optic
fffe43004900440034003500320033003100,22,30.9,3259.24,24,Smartphone,Mobile_Data
fffe43004900440035003400370032003500,12,884.0378555,33848.32,28,?,Fiber_Optic
fffe430049004400340034003500,12,34.98,29870.77,20,Smartphone,Wi-Fi
fffe4300490044003800390039003100,12,76.84,1632.39,5,Smartphone,Fiber_Optic
fffe43004900440036003300330038003500,6,259.29,8338.41,24,Smartphone,Fiber_Optic
fffe43004900440035003800390036003500,6,406.91,14432.85,7,Both,Wi-Fi
fffe43004900440036003200340037003500,9,311.31,2695.4,19,Desktop,Wi-Fi
fffe43004900440031003400330039003700,16,191.15,38491.88,13,Smartphone,Mobile_Data
fffe43004900440034003500360030003400,16,102.43,32562.23,7,?,Wi-Fi
fffe43004900440032003800350036003300,20,217.81,13041.9,22,Smartphone,Wi-Fi
fffe43004900440033003300320036003000,17,187.77,4221.07,19,Desktop,Mobile_Data
fffe43004900440034003800350033003200,6,56.83,10176.85,5,Desktop,Mobile_Data
fffe4300490044003300380036003700,11,685.81,41738.78,25,Both,Wi-Fi
fffe43004900440031003700380035003100,10,135.52,10992.94,12,Smartphone,Mobile_Data
fffe43004900440033003200370031003200,-999,32.8,17866.2,20,Desktop,Fiber_Optic
fffe43004900440034003400380037003300,1,262.3,20570.98,-0.789694924,Desktop,Wi-Fi
fffe43004900440032003500370036003800,17,168.92,12705.95,6,Desktop,Wi-Fi
fffe43004900440036003300340036003000,12,30.2,49075.3,11,Desktop,Wi-Fi
fffe4300490044003500320039003000,20,113.55,18840.5,6,Desktop,Fiber_Optic
fffe43004900440031003200360035003700,7,85.12,13268.71,14,Smartphone,Wi-Fi
fffe43004900440035003200300035003700,15,140.79,24079.19,3,Desktop,Fiber_Optic
fffe43004900440033003700330034003600,19,51.65,17629.29,Error,Smartphone,Mobile_Data
fffe43004900440032003800390033003600,11,1666.671768,32337.16,17,Both,Fiber_Optic
fffe43004900440032003700390036003900,12,266.33,32529.25,-3.859804404,Both,Wi-Fi
fffe43004900440035003200300031003100,12,431.81,99028.1,16,Desktop,Wi-Fi
fffe43004900440034003000300033003300,2,162.71,23794.38,18,Smartphone,Wi-Fi
fffe4300490044003700360033003200,13,108.33,36422.68,22,?,Wi-Fi
fffe43004900440033003900310037003000,16,1726.597478,22363.69,8,Both,Fiber_Optic
fffe4300490044003800390030003800,19,1474.099749,43307.75,7,Smartphone,Wi-Fi
fffe43004900440032003100350034003700,8,156.76,1118.84,23,Desktop,Wi-Fi
fffe43004900440034003200320039003400,12,65.01,28826.23,21,Desktop,Wi-Fi
fffe43004900440034003700360034003000,-999,-977.7827809,7439.16,Error,Desktop,Fiber_Optic
fffe43004900440035003800380039003500,-999,66.08,23048.54,5,?,Mobile_Data
fffe43004900440033003300310036003000,12,68.45,22278.69,26,Smartphone,Wi-Fi
fffe43004900440034003100310032003900,20,980.6029716,22617.65,18,Desktop,Fiber_Optic
fffe4300490044003700390035003900,10,593.68,36119.34,7,Desktop,Mobile_Data
fffe43004900440034003700370036003300,15,32.59,16066.62,20,?,Mobile_Data
fffe43004900440032003500390030003800,17,34.71,7955.01,13,Smartphone,Fiber_Optic
fffe43004900440031003000370039003400,15,319.85,23203.83,10,Desktop,Mobile_Data
fffe43004900440031003200390038003500,14,30.41,34635.18,23,Smartphone,Fiber_Optic
fffe4300490044003300330032003400,19,276.24,44328.34,5,Both,Wi-Fi
fffe43004900440032003000310037003200,13,151.08,10975.57,15,?,Wi-Fi
fffe4300490044003700390033003000,10,166.15,11015.63,11,Smartphone,Fiber_Optic
fffe43004900440035003500330036003600,24,493.56,56767.63,1,?,Mobile_Data
fffe43004900440033003100350030003800,23,340.7,10738.1,29,Desktop,Fiber_Optic
fffe43004900440031003100320036003400,14,82.22,24071.38,16,Desktop,Fiber_Optic
fffe43004900440035003200340032003300,18,217.03,34482.67,18,?,Fiber_Optic
fffe43004900440032003300300032003400,-999,142.12,27955.08,18,Smartphone,Mobile_Data
fffe43004900440031003500310034003900,5,354.31,9236.54,22,Desktop,Wi-Fi
fffe43004900440035003500380031003800,17,-749.4166466,35354.31,23,Smartphone,Fiber_Optic
fffe43004900440036003300350031003500,-999,242.21,8357.34,19,Desktop,Mobile_Data
fffe430049004400340036003100,11,290.94,28776.54,24,?,Wi-Fi
fffe4300490044003400330034003800,24,201.11,64514.11,7,Desktop,Wi-Fi
fffe43004900440032003500310030003000,12,177.29,40197.13,-8.68185081,Desktop,Fiber_Optic
fffe43004900440033003200330037003500,9,311.18,1522.36,28,Both,Mobile_Data
fffe4300490044003900320032003900,12,95.17,43567.96,5,Smartphone,Fiber_Optic
fffe43004900440036003000380035003700,12,33.31,17812.99,8,?,Mobile_Data
fffe43004900440034003200370033003900,12,30.33,24103.55,5,Smartphone,Fiber_Optic
fffe43004900440035003600350036003800,2,297.2,24005.6,13,?,Mobile_Data
fffe43004900440033003700310037003200,14,40.6,6047.75,18,Smartphone,Wi-Fi
fffe43004900440033003800380030003500,24,193.86,31634.2,13,Smartphone,Mobile_Data
fffe43004900440032003000300031003500,18,32.95,10201.82,15,Desktop,Mobile_Data
fffe43004900440035003400370038003800,-999,524.57,19033.68,8,Both,Fiber_Optic
fffe43004900440031003800360036003000,14,103.7,39824.14,19,Desktop,Fiber_Optic
fffe43004900440032003500350030003300,15,246.21,44160.99,29,Smartphone,Wi-Fi
fffe4300490044003200350037003000,14,224.49,10863.2,13,Desktop,Mobile_Data
fffe4300490044003600360038003100,6,596.23,24108.35,14,Both,Fiber_Optic
fffe43004900440032003800330034003700,1,313.16,34655.25,6,Smartphone,Wi-Fi
fffe43004900440036003000370030003600,2,442.48,4775.35,19,Smartphone,Wi-Fi
fffe43004900440034003900380030003600,11,-1031.124326,15207.93,Error,Desktop,Mobile_Data
fffe43004900440036003100350030003600,12,137.84,41610.7,8,Smartphone,Wi-Fi
fffe43004900440032003800390036003700,18,-873.2247692,23265.75,16,Desktop,Mobile_Data
fffe43004900440031003200320039003000,19,234.63,1137.54,12,Both,Fiber_Optic
fffe43004900440035003200320034003200,14,282.04,48141.8,-10.3472678,Smartphone,Mobile_Data
fffe43004900440032003300380039003500,11,52.59,10130.93,14,?,Fiber_Optic
fffe43004900440031003000340032003100,2,754.19,64056.04,1,Desktop,Wi-Fi
fffe43004900440035003200320035003400,13,413.16,43253.09,15,Desktop,Fiber_Optic
fffe4300490044003900390038003900,1,-753.1745889,46588.85,26,Smartphone,Mobile_Data
fffe43004900440034003700390033003800,3,187.8,69379.91,3,?,Mobile_Data
fffe4300490044003400320033003900,19,393.44,10784.6,10,?,Mobile_Data
fffe43004900440034003200350031003400,14,155.19,45663.83,15,?,Wi-Fi
fffe43004900440033003700350034003000,18,34.49,5561.18,12,?,Wi-Fi
fffe43004900440032003100370039003100,18,1764.614108,37313.36,Error,Smartphone,Fiber_Optic
fffe43004900440032003100350039003200,5,1228.99,16228.88,18,Desktop,Wi-Fi
fffe43004900440031003700320039003500,6,150.51,25099.14,Error,Desktop,Wi-Fi
fffe43004900440033003000350036003900,4,114.78,6267.44,Error,Desktop,Wi-Fi
fffe43004900440033003600370038003400,-999,74.09,4560.02,18,Smartphone,Fiber_Optic
fffe43004900440031003900360036003900,12,-507.7355809,46156.49,24,Both,Mobile_Data
fffe43004900440035003000330034003600,10,-684.6469719,33215.54,13,Smartphone,Wi-Fi
fffe43004900440034003700370030003000,5,176.82,17395.83,19,Desktop,Mobile_Data
fffe43004900440032003600310038003900,21,31.46,32306.56,24,Smartphone,Wi-Fi
fffe43004900440033003000390036003400,7,108.68,23195.93,18,Smartphone,Wi-Fi
fffe43004900440036003000310038003000,16,448.32,10562.39,3,Desktop,Wi-Fi
fffe43004900440034003200320033003400,9,151.67,17012.19,9,Desktop,Mobile_Data
fffe43004900440033003500380039003100,11,355.48,44516.87,-5.838375921,Desktop,Mobile_Data
fffe43004900440033003400390036003000,10,1529.04,49396.42,17,Desktop,Mobile_Data
fffe43004900440033003400310035003700,16,41.58,15064.67,Error,Desktop,Wi-Fi
fffe4300490044003800330033003400,13,364.27,29201.64,31.75664645,?,Mobile_Data
fffe43004900440032003600300031003500,15,129.31,13227.37,15,Smartphone,Fiber_Optic
fffe4300490044003600380035003300,14,1030.99,33730.75,3,Both,Wi-Fi
fffe4300490044003600300034003000,12,285.29,11201.27,17,Desktop,Mobile_Data
fffe43004900440032003200370038003500,-999,600.83,41125.25,15,Both,Mobile_Data
fffe4300490044003600380038003500,15,55.3,45282.89,Error,Desktop,Fiber_Optic
fffe43004900440032003500320039003400,15,158.95,38878.44,25,Desktop,Fiber_Optic
fffe43004900440034003300330035003400,12,248.65,47509.71,21,Both,Wi-Fi
fffe4300490044003600310032003100,3,993.47,67915.28,19,Smartphone,Fiber_Optic
fffe43004900440033003700320038003300,10,143.87,44124.8,9,Smartphone,Fiber_Optic
fffe43004900440033003800300031003800,12,94.24,28931.8,29,Desktop,Wi-Fi
fffe43004900440033003100390038003700,10,100.56,35775.64,16,Smartphone,Fiber_Optic
fffe4300490044003700370038003500,6,223.32,5688.35,28,Both,Fiber_Optic
fffe43004900440033003500390038003500,14,33.03,8897.28,Error,Smartphone,Mobile_Data
fffe43004900440035003000300030003700,16,34.58,4432.47,14,Desktop,Wi-Fi
fffe43004900440035003300350037003400,4,633.58,44588.47,Error,?,Fiber_Optic
fffe43004900440031003000350036003000,6,157.73,37281.75,7,Smartphone,Wi-Fi
fffe43004900440036003100380039003200,14,516.75,39991.52,7,Both,Mobile_Data
fffe43004900440032003500380035003000,5,445.69,48857.95,20,Both,Wi-Fi
fffe4300490044003300360038003900,9,32.32,44977.35,-17.99169901,Smartphone,Wi-Fi
fffe43004900440034003300350031003400,7,60.73,27534.68,28,?,Fiber_Optic
fffe43004900440034003400380039003300,12,142.85,9854.95,15,Desktop,Fiber_Optic
fffe43004900440031003800350031003600,5,122.2,6619.49,16,Desktop,Mobile_Data
fffe43004900440033003600360031003900,6,242.41,49008.42,27,Smartphone,Mobile_Data
fffe43004900440035003200390031003500,24,264.11,7130.53,23,Smartphone,Fiber_Optic
fffe43004900440035003800340035003700,18,30.5,29143.64,4,Desktop,Mobile_Data
fffe43004900440034003700350039003800,4,391.73,44596.77,5,Desktop,Fiber_Optic
fffe43004900440032003200310033003400,9,180.5,8248.57,15,Desktop,Fiber_Optic
fffe43004900440034003900360031003200,16,215.76,24584.62,10,?,Wi-Fi
fffe43004900440034003200340033003700,7,1428.96,60879.69,10,Smartphone,Mobile_Data
fffe43004900440032003500380036003500,4,117.27,11754.17,21,Desktop,Mobile_Data
fffe43004900440036003200320039003900,15,593.68,1963.26,9,Both,Mobile_Data
fffe43004900440031003000340030003700,20,235.57,40835.88,16,Smartphone,Wi-Fi
fffe43004900440034003800340036003900,17,385.99,52117.88,12,?,Mobile_Data
fffe43004900440033003200360034003600,8,129.92,47869.51,16,Desktop,Mobile_Data
fffe43004900440031003200310038003700,15,208.42,8761.32,26,Smartphone,Mobile_Data
fffe43004900440033003900350035003600,14,32.94,37983.36,8,Smartphone,Mobile_Data
fffe43004900440032003800360034003500,17,30.23,7241.98,Error,Smartphone,Wi-Fi
fffe43004900440032003200300039003900,17,199.6,36552.42,36.74638876,Desktop,Mobile_Data
fffe43004900440036003300360037003200,8,32.54,22749.77,12,Desktop,Wi-Fi
fffe43004900440034003200340035003300,16,416.6,15022.46,16,?,Mobile_Data
fffe43004900440031003900360030003100,8,490.17,14930.01,20,Smartphone,Wi-Fi
fffe43004900440035003000350030003800,13,-851.7825078,39232.78,16,Smartphone,Fiber_Optic
fffe43004900440034003800350031003000,9,739.99,47283.78,24,Desktop,Wi-Fi
fffe43004900440031003300350031003600,12,92.92,7325.42,37.00040482,Desktop,Mobile_Data
fffe43004900440031003900310036003700,10,42.57,14490.5,20,?,Wi-Fi
fffe43004900440032003600390037003200,18,59.29,8842.76,15,Smartphone,Wi-Fi
fffe43004900440034003400320039003900,16,157.63,43664.49,11,Smartphone,Mobile_Data
fffe43004900440034003700330034003100,11,990.08,30027.6,5,Both,Wi-Fi
fffe43004900440035003000340036003600,12,315.88,1120.38,24,Desktop,Mobile_Data
fffe4300490044003600340035003700,12,30.77,40412.92,Error,?,Fiber_Optic
fffe4300490044003500340036003100,15,-706.6009632,10374.67,21,Desktop,Wi-Fi
fffe43004900440033003000380036003800,12,393.07,8149.03,10,Desktop,Mobile_Data
fffe43004900440035003000320033003800,-999,45.59,18682.82,8,?,Wi-Fi
fffe43004900440032003800300036003800,11,89.28,49189.67,5,Smartphone,Wi-Fi
fffe43004900440033003500350035003000,11,282.54,7198.43,17,Desktop,Wi-Fi
fffe43004900440033003600350036003000,18,103.55,1370.92,17,Smartphone,Wi-Fi
fffe43004900440031003100340039003100,11,800.5,21316.06,5,Both,Fiber_Optic
fffe43004900440034003600380034003200,12,156.92,33927.58,19,Desktop,Mobile_Data
fffe43004900440033003400300038003300,18,197.11,38402.91,11,Smartphone,Wi-Fi
fffe43004900440032003600330034003000,10,30.42,8594.49,4,Desktop,Fiber_Optic
fffe4300490044003600360037003600,16,305.2,33674.17,9,Smartphone,Fiber_Optic
fffe43004900440032003600380039003300,16,225.54,19855.29,11,Desktop,Mobile_Data
fffe43004900440033003600390032003000,9,260.75,46734.01,19,Desktop,Fiber_Optic
fffe43004900440032003800360035003100,18,535.66,40339.96,Error,Smartphone,Mobile_Data
fffe43004900440032003000390035003700,17,967.1286307,977.22,5,Desktop,Fiber_Optic
fffe43004900440031003200340036003100,18,150.39,13225.27,22,Desktop,Fiber_Optic
